id_registro,fecha_publicacion,fuente_verificadora,url_origen,texto_crudo,categoria_original
108,2026-01-17T11:30:16,boliviaverifica.bo,https://boliviaverifica.bo/databol-no-es-una-empresa-autorizada-por-el-tse-para-difundir-encuestas-electorales/,Databol no es una empresa autorizada por el TSE para difundir encuestas electorales,Falso
109,2026-01-12T16:18:50,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-que-harol-lora-sea-candidato-a-concejal-junto-a-oscar-sogliano/,Es falso que Harold Lora sea candidato a concejal junto a Óscar Sogliano,Falso
110,2026-01-12T08:08:52,boliviaverifica.bo,https://boliviaverifica.bo/captura-consulting-no-difundio-encuesta-electoral-para-la-alcaldia-de-el-alto/,Captura Consulting no difundió encuesta electoral para la Alcaldía de El Alto,Falso
111,2026-01-06T16:37:01,boliviaverifica.bo,https://boliviaverifica.bo/encuesta-en-la-que-mendoza-lidera-la-intencion-de-voto-en-la-alcaldia-de-porongo-es-falsa/,Encuesta en la que Mendoza lidera la intención de voto en la alcaldía de Porongo es falsa,Falso
112,2025-12-09T10:31:28,boliviaverifica.bo,https://boliviaverifica.bo/el-gobierno-anuncio-una-reduccion-del-30-del-deficit-fiscal-no-del-gasto-del-estado-como-dijo-doria-medina/,"El Gobierno anunció una reducción del 30% del déficit fiscal, no del gasto del Estado, como dijo Doria Medina",Falso
113,2025-11-02T18:20:18,boliviaverifica.bo,https://boliviaverifica.bo/unitel-no-presento-estos-datos-para-la-alcaldia-de-la-paz-este-contenido-es-falso/,Unitel no presentó estos datos para la Alcaldía de La Paz; este contenido es falso,Falso
114,2025-11-02T14:06:45,boliviaverifica.bo,https://boliviaverifica.bo/102901-2/,El vicepresidente electo no propuso ser socio de TikTok a China,Falso
115,2025-11-01T18:21:11,boliviaverifica.bo,https://boliviaverifica.bo/este-reclamo-de-lara-a-paz-fue-generado-digitalmente/,Este reclamo de Lara a Paz fue generado digitalmente,Falso
116,2025-10-30T17:46:01,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-que-edmand-lara-haya-ido-con-chinelas-a-la-reunion-con-choquehuanca-por-la-transicion-de-gobierno/,Es falso que Edmand Lara haya ido con chinelas a la reunión con Choquehuanca por la transición de gobierno,Falso
117,2025-10-30T16:46:35,boliviaverifica.bo,https://boliviaverifica.bo/rodrigo-paz-no-dijo-que-la-nacionalizacion-de-vehiculos-chutos-sera-solo-para-automoviles-electricos/,Rodrigo Paz no dijo que la nacionalización de vehículos chutos será solo para automóviles eléctricos,Falso
118,2025-10-30T11:48:37,boliviaverifica.bo,https://boliviaverifica.bo/no-existe-un-revocatorio-ni-encuestas-de-tercera-vuelta-para-las-presidenciales-esta-imagen-que-da-por-ganador-a-lara-es-falsa/,No existe un revocatorio ni encuestas de tercera vuelta para las presidenciales; esta imagen que da por ganador a Lara es falsa,Falso
119,2025-10-29T16:37:26,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-que-el-presidente-electo-rodrigo-paz-haya-anunciado-un-bono-para-la-mujer-de-bs-950/,Es falso que el presidente electo Rodrigo Paz haya anunciado un bono para la mujer de Bs 950,Falso
120,2025-10-28T19:45:10,boliviaverifica.bo,https://boliviaverifica.bo/en-este-video-paz-no-se-refiere-a-lara-sino-a-morales-la-grabacion-es-de-2024/,"En este video, Paz no se refiere a Lara, sino a Morales; la grabación es de 2024",Falso
121,2025-10-28T15:48:05,boliviaverifica.bo,https://boliviaverifica.bo/el-gobierno-estadounidense-no-condiciono-ayuda-economica-a-bolivia-a-cambio-del-retorno-de-la-dea/,El gobierno estadounidense no condicionó ayuda económica a Bolivia a cambio del retorno de la DEA,Falso
122,2025-10-27T19:57:32,boliviaverifica.bo,https://boliviaverifica.bo/eva-copa-no-asistio-a-votar-en-el-balotaje-por-motivos-de-salud-no-por-participar-en-una-entrada-folclorica/,"Eva Copa no asistió a votar en el balotaje por motivos de salud, no por participar en una entrada folclórica",Falso
123,2025-10-23T16:03:37,boliviaverifica.bo,https://boliviaverifica.bo/el-presidente-electo-de-bolivia-no-advirtio-con-procesar-por-racismo-y-discriminacion-a-quienes-hagan-memes-sobre-su-proyecto/,El presidente electo de Bolivia no advirtió con procesar por racismo y discriminación a quienes hagan memes sobre su proyecto,Falso
124,2025-10-22T16:05:21,boliviaverifica.bo,https://boliviaverifica.bo/nicolas-maduro-no-felicito-a-rodrigo-paz-por-las-elecciones-en-bolivia/,Nicolás Maduro no felicitó a Rodrigo Paz por las elecciones en Bolivia,Falso
125,2025-10-21T16:53:35,boliviaverifica.bo,https://boliviaverifica.bo/un-video-creado-con-ia-usa-la-imagen-de-rodrigo-paz-para-promocionar-un-proyecto-falso-de-inversion/,Un video creado con IA usa la imagen de Rodrigo Paz para promocionar un proyecto falso de inversión,Falso
126,2025-10-21T12:45:24,boliviaverifica.bo,https://boliviaverifica.bo/no-es-verdad-que-jorge-quiroga-se-fue-a-eeuu-despues-de-la-segunda-vuelta/,No es verdad que Jorge Quiroga se fue a EEUU después de la segunda vuelta,Falso
127,2025-10-20T20:31:02,boliviaverifica.bo,https://boliviaverifica.bo/imagen-que-muestra-a-jorge-quiroga-como-ganador-de-la-segunda-vuelta-fue-alterada/,Imagen que muestra a Jorge Quiroga como ganador de la segunda vuelta fue alterada,Falso
128,2025-10-19T20:10:01,boliviaverifica.bo,https://boliviaverifica.bo/video-de-morales-en-el-que-menciona-que-lara-lo-traiciono-y-pidiendo-voto-nulo-fue-creado-con-ia/,Video de Morales en el que menciona que Lara lo traicionó y pidiendo voto nulo fue creado con IA,Falso
129,2025-10-19T19:26:52,boliviaverifica.bo,https://boliviaverifica.bo/ee-uu-no-anuncio-eliminacion-de-visas-para-bolivianos-si-gana-tuto-quiroga/,EE.UU. no anunció eliminación de visas para bolivianos si gana Tuto Quiroga,Falso
130,2025-10-19T18:13:36,boliviaverifica.bo,https://boliviaverifica.bo/cnn-no-informo-que-bolivia-seria-mas-pobre-que-venezuela-con-paz-y-lara-en-el-gobierno/,CNN no informó que Bolivia sería más pobre que Venezuela con Paz y Lara en el gobierno,Falso
131,2025-10-19T16:16:54,boliviaverifica.bo,https://boliviaverifica.bo/102593-2/,Es falso que organismos internacionales hayan acordado retirar su apoyo a Bolivia si Paz y Lara asumen el poder,Falso
132,2025-10-19T15:30:24,boliviaverifica.bo,https://boliviaverifica.bo/no-el-voto-de-juan-pablo-velasco-no-fue-anulado/,"No, el voto de Juan Pablo Velasco no fue anulado",Falso
133,2025-10-19T14:51:18,boliviaverifica.bo,https://boliviaverifica.bo/unitel-no-anuncio-resultados-preliminares-a-media-jornada/,Unitel no anunció resultados preliminares a media jornada,Falso
134,2025-10-19T12:32:26,boliviaverifica.bo,https://boliviaverifica.bo/la-cob-no-anuncio-conflictos-en-la-ciudad-de-la-paz-si-quiroga-gana-las-elecciones/,La COB no anunció conflictos en la ciudad de La Paz si Quiroga gana las elecciones,Falso
135,2025-10-19T12:17:00,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-que-el-tse-haya-prohibido-ingresar-al-recinto-de-votacion-con-celulares-con-camara/,Es falso que el TSE haya prohibido ingresar al recinto de votación con celulares con cámara,Falso
136,2025-10-19T12:15:48,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-el-video-que-muestra-el-conteo-de-votos-de-japon-en-favor-del-pdc/,Es falso el video que muestra el conteo de votos de Japón en favor del PDC,Falso
137,2025-10-18T12:07:06,boliviaverifica.bo,https://boliviaverifica.bo/esta-publicacion-sobre-el-voto-nulo-no-fue-difundida-por-bolivia-verifica/,Esta publicación sobre el voto nulo no fue difundida por Bolivia Verifica,Falso
138,2025-10-17T21:07:49,boliviaverifica.bo,https://boliviaverifica.bo/circulan-falsas-instrucciones-de-voto-que-buscan-perjudicar-a-los-binomios-en-el-balotaje/,Circulan falsas instrucciones de voto que buscan perjudicar a los binomios en el balotaje,Falso
139,2025-10-16T20:16:05,boliviaverifica.bo,https://boliviaverifica.bo/no-es-cierto-que-el-subsidio-a-los-hidrocarburos-tal-como-rige-hoy-haya-empezado-en-el-gobierno-de-quiroga/,"No es cierto que el subsidio a los hidrocarburos, tal como rige hoy, haya empezado en el gobierno de Quiroga",Falso
140,2025-10-13T15:47:32,boliviaverifica.bo,https://boliviaverifica.bo/evo-morales-no-ordeno-a-sus-bases-votar-por-edmand-lara/,Evo Morales no ordenó a sus bases votar por Edmand Lara,Falso
141,2025-10-12T15:48:13,boliviaverifica.bo,https://boliviaverifica.bo/lara-no-asistio-al-cierre-de-campana-en-la-paz-por-problemas-de-salud-de-su-esposa-no-por-la-altura/,"Lara no asistió al cierre de campaña en La Paz por problemas de salud de su esposa, no por la altura",Falso
142,2025-10-11T17:17:52,boliviaverifica.bo,https://boliviaverifica.bo/declaracion-de-lara-sobre-venezuela-e-impresion-de-billetes-fue-manipulada-con-ia/,Declaración de Lara sobre Venezuela e impresión de billetes fue manipulada con IA,Falso
143,2025-10-10T17:29:10,boliviaverifica.bo,https://boliviaverifica.bo/son-falsos-los-videos-donde-jorge-quiroga-y-yassir-molina-se-expresan-de-manera-discriminatoria/,Son falsos los videos donde Jorge Quiroga y Yassir Molina se expresan de manera discriminatoria,Falso
144,2025-10-10T17:25:57,boliviaverifica.bo,https://boliviaverifica.bo/no-hay-evidencia-de-que-trump-haya-mencionado-que-espera-que-quiroga-gane-las-elecciones/,No hay evidencia de que Trump haya mencionado que espera que Quiroga gane las elecciones,Falso
145,2025-10-09T17:37:34,boliviaverifica.bo,https://boliviaverifica.bo/lara-no-dijo-que-tienen-el-apoyo-del-expresidente-morales-y-que-por-eso-no-invirtieron-millones-en-su-campana/,Lara no dijo que tienen el apoyo del expresidente Morales y que por eso no invirtieron millones en su campaña,Falso
146,2025-10-09T16:34:53,boliviaverifica.bo,https://boliviaverifica.bo/la-directora-del-fmi-no-dijo-que-los-impuestos-subirian-hasta-en-un-50-si-jorge-quiroga-gana-las-elecciones/,La directora del FMI no dijo que los impuestos subirían hasta en un 50% si Jorge Quiroga gana las elecciones,Falso
147,2025-10-09T10:48:35,boliviaverifica.bo,https://boliviaverifica.bo/lara-niega-propuesta-sobre-controlar-las-redes-sociales-pero-rodrigo-paz-se-refirio-al-tema-en-una-entrevista-pasada/,"Lara niega propuesta sobre controlar las redes sociales, pero Rodrigo Paz se refirió al tema en una entrevista pasada",Falso
148,2025-10-08T20:38:26,boliviaverifica.bo,https://boliviaverifica.bo/las-sesiones-de-la-alp-si-se-transmiten-pese-a-lo-dicho-por-edmand-lara/,"Las sesiones de la ALP sí se transmiten, pese a lo dicho por Edmand Lara",Falso
149,2025-10-08T19:33:59,boliviaverifica.bo,https://boliviaverifica.bo/edmand-lara-si-dijo-que-tendra-mas-poder-que-rodrigo-paz-pero-lo-nego-en-el-debate/,"Edmand Lara sí dijo que tendrá más poder que Rodrigo Paz, pero lo negó en el debate",Falso
150,2025-10-08T16:48:49,boliviaverifica.bo,https://boliviaverifica.bo/jorge-quiroga-no-dijo-que-eliminara-los-bonos-sociales/,Jorge Quiroga no dijo que eliminará los bonos sociales,Falso
151,2025-10-07T18:39:38,boliviaverifica.bo,https://boliviaverifica.bo/mauricio-urquidi-fernandez-gerente-de-negocios-del-banco-bisa-no-es-el-suegro-de-rodrigo-paz/,"Mauricio Urquidi Férnandez, gerente de Negocios del Banco Bisa, no es el suegro de Rodrigo Paz",Falso
152,2025-10-07T16:51:57,boliviaverifica.bo,https://boliviaverifica.bo/audio-en-el-que-se-escucha-a-jorge-quiroga-con-junior-arias-fue-generado-con-inteligencia-artificial/,Audio en el que se escucha a Jorge Quiroga con Junior Arias fue generado con inteligencia artificial,Falso
153,2025-10-07T16:19:01,boliviaverifica.bo,https://boliviaverifica.bo/este-comunicado-no-fue-difundido-por-la-federacion-boliviana-de-futbol/,Este comunicado no fue difundido por la Federación Boliviana de Fútbol,Falso
154,2025-10-05T09:02:58,boliviaverifica.bo,https://boliviaverifica.bo/confidencias-del-pueblo-presenta-como-encuesta-un-sondeo-sin-respaldo-tecnico-ni-aval-del-tse/,Confidencias del Pueblo presenta como encuesta un sondeo sin respaldo técnico ni aval del TSE,Falso
155,2025-10-04T10:00:43,boliviaverifica.bo,https://boliviaverifica.bo/cuenta-de-tiktok-difunde-videos-falsos-generados-con-ia-que-imitan-a-jp-velasco/,Cuenta de TikTok difunde videos falsos generados con IA que imitan a JP Velasco,Falso
156,2025-10-01T23:22:18,boliviaverifica.bo,https://boliviaverifica.bo/rodrigo-paz-no-dijo-que-quiere-un-pueblo-ignorante-como-se-difunde-en-una-cuenta-de-tiktok/,Rodrigo Paz no dijo que “quiere un pueblo ignorante” como se difunde en una cuenta de TikTok,Falso
157,2025-09-30T21:47:36,boliviaverifica.bo,https://boliviaverifica.bo/la-distribucion-de-escanos-considerando-los-votos-nulos-y-blancos-no-es-valida/,La distribución de escaños considerando los votos nulos y blancos no es válida,Falso
158,2025-09-30T12:05:55,boliviaverifica.bo,https://boliviaverifica.bo/la-encuesta-de-unitel-no-posiciono-a-rodrigo-paz-en-primer-lugar-con-el-755-de-apoyo/,"La encuesta de Unitel no posicionó a Rodrigo Paz en primer lugar, con el 75,5% de apoyo",Falso
159,2025-09-30T12:01:50,boliviaverifica.bo,https://boliviaverifica.bo/manipulan-una-publicacion-de-el-deber-y-atribuyen-otra-frase-a-jorge-quiroga/,Manipulan una publicación de El Deber y atribuyen otra frase a Jorge Quiroga,Falso
160,2025-09-29T19:21:28,boliviaverifica.bo,https://boliviaverifica.bo/samuel-doria-medina-no-dijo-que-el-pdc-deberia-elegir-otro-candidato-a-vicepresidente/,Samuel Doria Medina no dijo que el PDC debería elegir otro candidato a vicepresidente,Falso
161,2025-09-28T19:08:40,boliviaverifica.bo,https://boliviaverifica.bo/la-encuesta-atribuida-a-neokgb-carece-de-validez/,La encuesta atribuida a Neokgb carece de validez,Falso
162,2025-09-28T18:13:26,boliviaverifica.bo,https://boliviaverifica.bo/difunden-predicciones-de-apuestas-como-si-fueran-encuestas-de-intencion-de-voto/,Difunden predicciones de apuestas como si fueran encuestas de intención de voto,Falso
163,2025-09-23T17:26:53,boliviaverifica.bo,https://boliviaverifica.bo/binomio-de-alianza-libre-no-expreso-su-apoyo-a-edmand-lara/,Binomio de Alianza Libre no expresó su apoyo a Edmand Lara,Falso
164,2025-09-23T16:31:32,boliviaverifica.bo,https://boliviaverifica.bo/jose-gabriel-espinoza-no-promueve-inversiones-por-un-sitio-web/,José Gabriel Espinoza no promueve inversiones por un sitio web,Falso
165,2025-09-23T12:34:01,boliviaverifica.bo,https://boliviaverifica.bo/imagenes-de-una-tienda-vietnamita-se-usan-para-acusar-de-guerra-sucia-a-jorge-quiroga/,Imágenes de una tienda vietnamita se usan para acusar de guerra sucia a Jorge Quiroga,Falso
166,2025-09-22T19:34:16,boliviaverifica.bo,https://boliviaverifica.bo/trump-no-rechazo-reunirse-con-paz-ni-lo-vinculo-con-narcotrafico/,Trump no rechazó reunirse con Paz ni lo vinculó con narcotráfico,Falso
167,2025-09-22T16:36:25,boliviaverifica.bo,https://boliviaverifica.bo/mexico-no-anuncio-una-ruptura-de-relaciones-con-bolivia-pero-si-observo-la-legalizacion-de-los-autos-chutos/,"México no anunció una ruptura de relaciones con Bolivia, pero sí observó la legalización de los autos chutos",Falso
168,2025-09-20T19:42:31,boliviaverifica.bo,https://boliviaverifica.bo/doria-medina-no-dijo-que-con-paz-y-lara-habra-hambruna/,Doria Medina no dijo que con Paz y Lara habrá hambruna,Falso
169,2025-09-19T11:34:35,boliviaverifica.bo,https://boliviaverifica.bo/encuesta-en-whatsapp-que-favorece-a-quiroga-no-fue-avalada-por-el-tse/,Encuesta en WhatsApp que favorece a Quiroga no fue avalada por el TSE,Falso
170,2025-09-19T11:17:02,boliviaverifica.bo,https://boliviaverifica.bo/jorge-quiroga-no-hablo-con-desprecio-del-occidente-del-pais-el-video-esta-manipulado/,"Jorge Quiroga no habló con desprecio del occidente del país, el video está manipulado",Falso
171,2025-09-16T19:29:32,boliviaverifica.bo,https://boliviaverifica.bo/el-tse-no-acuso-a-lara-de-promover-la-guerra-sucia-en-contra-de-quiroga-y-velasco/,El TSE no acusó a Lara de promover la guerra sucia en contra de Quiroga y Velasco,Falso
172,2025-09-16T19:27:21,boliviaverifica.bo,https://boliviaverifica.bo/morales-no-dijo-que-los-periodistas-desinforman-para-promover-el-odio-a-lara/,Morales no dijo que los periodistas desinforman para promover el odio a Lara,Falso
173,2025-09-15T18:10:08,boliviaverifica.bo,https://boliviaverifica.bo/paz-no-pidio-que-se-controle-a-lara-en-las-redes-sociales-el-titular-de-unitel-fue-alterado/,Paz no pidió que se controle a Lara en las redes sociales; el titular de Unitel fue alterado,Falso
174,2025-09-15T16:54:19,boliviaverifica.bo,https://boliviaverifica.bo/el-gobernador-de-tarija-no-pidio-recaudar-bs-2-millones-para-la-campana-de-quiroga/,El gobernador de Tarija no pidió recaudar Bs 2 millones para la campaña de Quiroga,Falso
175,2025-09-14T12:46:31,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-que-el-tse-haya-acusado-a-edmand-lara-y-al-pdc-de-hacer-guerra-sucia/,Es falso que el TSE haya acusado a Edmand Lara y al PDC de hacer “guerra sucia”,Falso
176,2025-09-12T18:01:45,boliviaverifica.bo,https://boliviaverifica.bo/falso-no-existe-rechazo-a-la-segunda-vuelta-del-19-de-octubre/,Falso. No existe rechazo a la segunda vuelta del 19 de octubre,Falso
177,2025-09-10T18:38:13,boliviaverifica.bo,https://boliviaverifica.bo/jorge-quiroga-no-dijo-que-si-llega-al-gobierno-desconocera-a-los-pueblos-originarios/,Jorge Quiroga no dijo que si llega al gobierno desconocerá a los pueblos originarios,Falso
178,2025-09-10T16:31:48,boliviaverifica.bo,https://boliviaverifica.bo/la-imagen-de-una-reunion-entre-alvaro-garcia-linera-y-edmand-lara-no-es-real/,La imagen de una reunión entre Álvaro García Linera y Edmand Lara no es real,Falso
179,2025-09-09T17:51:10,boliviaverifica.bo,https://boliviaverifica.bo/el-gobierno-chileno-no-anuncio-que-rompera-relaciones-diplomaticas-con-bolivia-si-gana-rodrigo-paz/,El gobierno chileno no anunció que romperá relaciones diplomáticas con Bolivia si gana Rodrigo Paz,Falso
180,2025-09-08T17:53:29,boliviaverifica.bo,https://boliviaverifica.bo/juan-pablo-velasco-no-dijo-que-le-incomoda-debatir-en-el-mercado-abasto-el-audio-fue-creado-con-ia/,Juan Pablo Velasco no dijo que le incomoda debatir en el Mercado Abasto; el audio fue creado con IA,Falso
181,2025-09-08T03:22:47,boliviaverifica.bo,https://boliviaverifica.bo/audio-donde-tuto-quiroga-anuncia-fin-de-la-renta-dignidad-fue-creado-con-ia/,Audio donde Tuto Quiroga anuncia fin de la Renta Dignidad fue creado con IA,Falso
